x1,x2,RawMean,p_i,IsFeasible
0.00248756218905473,0.325870646766169,0.556751256609582,0.556751256609582,1
0.00248756218905473,0.330845771144279,0.563865255498911,0.563865255498911,1
0.00248756218905473,0.335820895522388,0.571821366311199,0.571821366311199,1
0.00248756218905473,0.340796019900498,0.580700180685961,0.580700180685961,1
0.00248756218905473,0.345771144278607,0.590587512682308,0.590587512682308,1
0.00248756218905473,0.350746268656716,0.601574003893926,0.601574003893926,1
0.00248756218905473,0.355721393034826,0.613754490881647,0.613754490881647,1
0.00248756218905473,0.360696517412935,0.627227070052819,0.627227070052819,1
0.00248756218905473,0.365671641791045,0.642091781063072,0.642091781063072,1
0.00248756218905473,0.370646766169154,0.658448813081518,0.658448813081518,1
0.00248756218905473,0.375621890547264,0.676396118420548,0.676396118420548,1
0.00248756218905473,0.380597014925373,0.696026294636935,0.696026294636935,1
0.00248756218905473,0.385572139303483,0.717422568822562,0.717422568822562,1
0.00248756218905473,0.390547263681592,0.740653686065502,0.740653686065502,1
0.00248756218905473,0.395522388059701,0.765767467859746,0.765767467859746,1
0.00248756218905473,0.400497512437811,0.792782766017406,0.792782766017406,1
0.00248756218905473,0.40547263681592,0.821679495057706,0.821679495057706,1
0.00248756218905473,0.41044776119403,0.852386385422216,0.852386385422216,1
0.00248756218905473,0.415422885572139,0.884766071253925,0.884766071253925,1
0.00248756218905473,0.420398009950249,0.918597132735343,0.918597132735343,1
0.00248756218905473,0.425373134328358,0.953552806370286,0.953552806370286,1
0.00248756218905473,0.430348258706468,0.989176379429835,0.989176379429835,1
0.00248756218905473,0.435323383084577,1.02485409218964,1,1
0.00248756218905473,0.440298507462687,1.05978841439492,1,1
0.00248756218905473,0.445273631840796,1.09297964849774,1,1
0.00248756218905473,0.450248756218905,1.12323603489349,1,1
0.00248756218905473,0.455223880597015,1.14925789672323,1,1
0.00248756218905473,0.460199004975124,1.16986993599833,1,1
0.00248756218905473,0.465174129353234,1.18441866724097,1,1
0.00248756218905473,0.470149253731343,1.1930990666068,1,1
0.00248756218905473,0.475124378109453,1.19687063893748,1,1
